Date,SentimentScore
2023-12-30,0.085645
2023-12-29,0.290948
2023-12-28,0.223488
2023-12-24,0.37144
2023-12-20,0.182067
2023-12-19,0.1518045
2023-12-18,0.298423
2023-12-16,0.3397015
2023-12-14,-0.024377
2023-12-13,0.330944
2023-12-12,0.2052965
2023-12-10,0.352928
2023-12-09,0.315545
2023-12-08,0.19016349999999999
2023-12-07,0.29329150000000004
2023-12-06,0.25002433333333335
2023-12-05,0.17112233333333335
2023-12-04,0.2399215
2023-12-03,0.29829
2023-12-01,0.052196
2023-11-30,0.21253733333333333
2023-11-28,0.124367
2023-11-27,0.434058
2023-11-25,0.205113
2023-11-24,0.237414
2023-11-22,0.22493950000000001
2023-11-21,0.21405
2023-11-18,0.235978
2023-11-17,0.071034
2023-11-13,0.123279
2023-11-12,-0.212697
2023-11-10,0.11892649999999999
2023-11-09,0.21065899999999999
2023-11-08,0.319624
2023-11-07,0.17355833333333334
2023-11-06,0.21169300000000002
2023-10-31,0.002394
2023-10-29,0.347533
2023-10-28,0.279217
2023-10-27,-0.081888
2023-10-26,0.24302366666666667
2023-10-25,0.361705
2023-10-24,0.176527
2023-10-23,-0.078589
2023-10-21,0.311509
2023-10-20,0.242914
2023-10-19,0.19488450000000002
2023-10-18,0.11675833333333334
2023-10-17,0.106904
2023-10-14,0.2613
2023-10-13,0.294207
2023-10-12,0.387204
2023-10-11,0.2277398
2023-10-10,0.27070150000000004
2023-10-08,0.397598
2023-10-06,0.3241275
2023-10-05,0.364258
2023-10-04,0.309287
2023-10-03,0.23421
2023-09-29,0.324001
2023-09-28,0.286431
2023-09-27,0.23066033333333333
2023-09-26,0.33935
2023-09-25,0.197289
2023-09-19,0.184214
2023-09-18,0.21396099999999998
2023-09-15,0.30090533333333336
2023-09-13,0.195371
2023-09-08,0.170211
2023-09-07,0.135886
2023-09-06,0.433846
2023-08-31,0.18582633333333334
2023-08-30,0.20175139999999997
2023-08-28,0.168258
2023-08-25,0.04688
2023-08-24,0.22036333333333333
2023-08-23,0.166885
2023-08-22,0.322377
2023-08-21,0.1801195
2023-08-18,-0.14026666666666668
2023-08-17,0.16820200000000002
2023-08-16,0.174568
2023-08-15,0.12957
2023-08-11,0.062063
2023-08-09,0.089343
2023-08-08,-0.1302355
2023-08-05,0.004824
2023-08-02,0.298423
2023-07-31,0.262526
2023-07-30,0.3760505
2023-07-29,0.352449
2023-07-28,0.18575799999999998
2023-07-27,0.244262
2023-07-25,0.174876
2023-07-22,0.38139
2023-07-21,0.332673
2023-07-20,0.29053100000000004
2023-07-19,0.11019475
2023-07-17,0.2217813333333333
2023-07-12,0.27806575
2023-07-11,0.382084
2023-07-10,0.075556
2023-07-09,0.04003
2023-07-05,0.251228
2023-07-04,0.296978
2023-07-03,0.221058
2023-07-02,0.40216
2023-07-01,0.222906
2023-06-29,0.239039
2023-06-28,0.260638
2023-06-26,0.14070733333333332
2023-06-25,0.147975
2023-06-24,0.314839
2023-06-21,0.2855535
2023-06-20,0.3133015
2023-06-16,0.372048
2023-06-15,0.377146
2023-06-13,0.213091
2023-06-12,0.228919
2023-06-11,0.25392
2023-06-09,0.246039
2023-06-06,0.113127
2023-06-04,0.402487
2023-06-02,0.264106
2023-05-30,0.258386
2023-05-29,0.22195
2023-05-26,0.22817300000000001
2023-05-25,0.2361375
2023-05-24,0.127887
2023-05-19,0.043255
2023-05-18,0.094744
2023-05-17,0.247672
2023-05-16,0.224001
2023-05-15,0.19780566666666666
2023-05-14,0.361118
2023-05-12,0.073742
2023-05-10,0.053157
2023-05-08,0.058465
2023-05-05,0.3040605
2023-05-04,0.192354
2023-04-30,0.186402
2023-04-28,0.10228
2023-04-25,0.218654
2023-04-24,0.2809295
2023-04-22,0.25946
2023-04-20,0.25534
2023-04-19,0.07965900000000001
2023-04-16,0.2953136666666667
2023-04-15,0.414297
2023-04-14,0.181159
2023-04-13,0.2363395
2023-04-12,0.172432
2023-04-11,0.246353
2023-04-10,0.2006
2023-04-08,0.373758
2023-04-07,0.012268
2023-04-06,0.150048
2023-04-05,0.237398
2023-04-04,0.184043
2023-04-03,0.422844
2023-04-02,0.129831
2023-04-01,0.268981
2023-03-31,0.26153
2023-03-28,0.20067449999999998
2023-03-27,0.179803
2023-03-26,0.264141
2023-03-22,-0.016834
2023-03-20,0.138963
2023-03-17,0.2475255
2023-03-16,0.230598
2023-03-14,0.158429
2023-03-12,0.184415
2023-03-11,0.364107
2023-03-10,0.10233600000000001
2023-03-08,0.134274
2023-03-06,0.254076
2023-03-05,0.296835
2023-03-03,0.271642
2023-03-02,0.16279380000000002
2023-03-01,0.117378
2023-02-24,0.1342865
2023-02-23,0.150594
2023-02-22,0.228088
2023-02-18,0.220064
2023-02-17,0.085812
2023-02-16,0.20099466666666665
2023-02-14,0.004786
2023-02-13,0.266777
2023-02-12,-0.120907
2023-02-11,0.0159396
2023-02-10,0.410138
2023-02-07,0.256356
2023-02-05,0.354113
2023-02-04,0.200716
2023-02-03,0.215688
2023-02-01,0.15619349999999999
2023-01-30,0.397633
2023-01-27,0.2760122
2023-01-26,0.320689
2023-01-25,0.3026276666666667
2023-01-24,0.269338
2023-01-23,0.297343
2023-01-21,0.3738765
2023-01-20,0.326552
2023-01-19,0.2432758
2023-01-18,0.17592239999999998
2023-01-17,0.211152
2023-01-16,0.272674
2023-01-13,0.06927633333333334
2023-01-11,0.173296
2023-01-10,0.182351
