Date,SentimentScore
2023-06-20,0.12889
2023-06-12,0.160819
2023-06-09,0.09192
2023-06-08,0.31248733333333334
2023-06-06,0.201471
2023-06-01,0.137639
2023-05-30,0.470798
2023-05-26,0.160819
2023-05-24,0.303463
2023-05-22,0.11014175
2023-05-21,0.08716499999999999
2023-05-20,-0.039215
2023-05-19,0.131138
2023-05-18,0.256081
2023-05-17,0.30591875
2023-05-16,0.2351965
2023-05-15,0.09228629032258065
2023-05-14,0.168197
2023-05-12,0.149288
2023-05-10,0.12869049999999999
2023-05-09,0.105211
2023-05-08,0.33043
2023-05-05,0.212237
2023-05-04,0.457822
2023-05-03,0.232597
2023-05-02,0.128379
2023-05-01,0.1553
2023-04-26,0.240109
2023-04-25,0.18613733333333335
2023-04-24,0.2130765
2023-04-21,0.2925
2023-04-20,0.12227
2023-04-17,0.30907
2023-04-16,0.179566
2023-04-12,0.177436
2023-04-10,0.3107305
2023-04-08,0.373758
2023-04-07,0.11451866666666666
2023-04-06,0.217286
2023-03-31,0.188496
2023-03-30,0.224064
2023-03-25,0.160917
2023-03-24,0.180554
2023-03-21,0.241618
2023-03-20,0.269135
2023-03-17,0.31895
2023-03-16,0.179487
2023-03-14,0.3203035
2023-03-08,0.1753565
2023-03-01,0.3098325
2023-02-28,0.233406
2023-02-27,0.1815485
2023-02-22,0.257247
2023-02-21,0.164563
2023-02-20,0.16415
2023-02-13,0.225914
2023-02-10,0.33016900000000005
2023-02-08,0.296541
2023-02-06,0.186461
2023-02-02,0.32368125000000003
2023-01-31,0.260335
2023-01-30,0.160819
2023-01-25,0.295582
2023-01-20,0.160819
2023-01-19,0.175334
2023-01-18,0.1764374
2023-01-12,0.266941
2023-01-11,0.196556
2023-01-09,0.189586
2023-01-06,0.408056
2023-01-04,0.187859
2023-01-03,0.355197
2022-12-28,0.369073
2022-12-27,0.235845
2022-12-23,0.417885
2022-12-22,0.2817433333333333
2022-12-21,0.450779
2022-12-19,0.276106
2022-12-16,0.002449
2022-12-13,0.331962
2022-12-01,0.2349615
2022-11-24,0.204741
2022-11-23,0.316861
2022-11-19,0.417524
2022-11-14,0.229734
2022-11-10,0.471717
2022-11-09,0.1967985
2022-11-02,0.218788
2022-11-01,0.169908
2022-10-31,0.29642666666666667
2022-10-28,0.21766
2022-10-25,0.171384
2022-10-24,0.2873265
2022-10-20,-0.092263
2022-10-17,0.225715
2022-10-13,0.175412
2022-10-11,0.402091
2022-10-10,0.338049
2022-10-07,0.122772
2022-10-06,0.21409699999999998
2022-10-05,0.137368
2022-09-27,0.175626
2022-09-20,0.122979
2022-09-15,0.218255
2022-09-12,0.29940300000000003
2022-09-07,0.1891655
2022-09-01,0.2175295
2022-08-31,0.422149
2022-08-22,0.306088
2022-08-20,0.098901
2022-08-19,0.3824115
2022-08-18,0.171182
2022-08-10,0.246942
2022-08-09,0.1833745
2022-08-08,0.17404
2022-08-05,0.104951
2022-08-04,0.23990299999999998
2022-08-03,0.171182
2022-08-02,0.200449
2022-08-01,0.154973
2022-07-30,0.457483
2022-07-27,0.263716
2022-07-26,0.238114
2022-07-21,0.238922
2022-07-20,0.271502
2022-07-19,0.2175295
2022-07-15,-0.007111
2022-07-14,0.343603
2022-07-12,0.129467
2022-07-11,0.314904
2022-07-08,-0.124556
2022-07-07,0.046927
2022-07-01,-0.242637
2022-06-30,-0.17911200000000002
2022-06-29,-0.035517
2022-06-23,0.0453875
2022-06-22,-0.06631300000000001
2022-06-16,0.11774
2022-06-14,0.132038
2022-06-08,0.012033
2022-06-05,-0.095634
2022-06-03,-0.016845
2022-06-02,-0.027745
2022-05-31,0.109096
2022-05-29,0.264301
2022-05-25,0.029862
2022-05-24,-0.194516
2022-05-19,-0.334244
2022-05-11,0.013662
2022-05-10,-0.005234500000000003
2022-05-09,-0.156531
2022-05-05,0.156625
